2505,SemiFinal,1989,1515,3.96
2506,Final,1999,747,4.79
2507,Final,1992,269,5.81
2508,Final,2003,563,5.31
2509,quarter_final,1986,806,9.84
2510,SemiFinal,1999,477,9.82
2511,SemiFinal,1986,1489,8.09
2512,quarter_final,1995,351,2.68
2513,quarter_final,1991,1001,8.37
2514,quarter_final,2013,978,7.65
2515,SemiFinal,1998,907,9.93
2516,quarter_final,1993,912,7.36
2517,SemiFinal,2005,650,4.66
2518,Final,2012,223,10.54
2519,SemiFinal,1996,1134,2.4
2520,quarter_final,1989,1149,2.68
2521,quarter_final,2006,1305,5.04
2522,16th,2001,1624,10.24
2523,quarter_final,2005,1958,2.92
2524,quarter_final,1986,1837,2.67
2525,16th,1990,1212,2.47
2526,16th,1989,1889,8.54
2527,16th,1993,93,7.17
2528,16th,2000,1049,5.47
2529,quarter_final,2009,649,3.13
2530,16th,1992,1863,4.53
2531,16th,2014,1031,7.19
2532,Final,1989,997,4.1
2533,16th,2008,1607,8.56
2534,Final,2003,1172,10.53
2535,SemiFinal,1988,1159,4.4
2536,32nd,2013,1945,1.72
2537,SemiFinal,2007,835,1.19
2538,SemiFinal,1989,160,2.79
2539,quarter_final,1991,442,4.36
2540,Final,2005,251,9.92
2541,32nd,2015,274,8.06
2542,quarter_final,2012,2021,8.92
2543,16th,2010,625,7.59
2544,16th,1994,1688,3.61
2545,SemiFinal,2010,108,2.0
2546,Final,1986,1962,10.69
2547,SemiFinal,1997,1840,8.93
2548,quarter_final,1989,824,1.5
2549,16th,1992,623,7.02
2550,Final,2013,891,5.65
2551,quarter_final,1998,80,8.02
2552,16th,1990,1843,3.88
2553,Final,1990,117,2.25
2554,16th,1990,343,3.3
2555,16th,2003,148,10.98
2556,SemiFinal,2011,1813,1.67
2557,32nd,1986,1446,5.86
2558,Final,2011,2045,8.1
2559,SemiFinal,1987,62,7.16
2560,quarter_final,2002,418,8.0
2561,16th,2000,1069,8.37
2562,Final,2009,810,3.69
2563,Final,2010,1246,4.51
2564,SemiFinal,1987,1529,6.19
2565,quarter_final,1998,261,8.73
2566,Final,2014,1954,10.83
2567,16th,2007,562,1.97
2568,32nd,2014,510,5.95
2569,SemiFinal,1996,944,2.33
2570,32nd,2014,960,10.62
2571,32nd,1988,1670,5.83
2572,SemiFinal,2015,1742,4.22
2573,Final,2012,870,3.28
2574,Final,1994,1432,10.43
2575,quarter_final,2003,88,6.27
2576,quarter_final,1986,444,6.62
2577,SemiFinal,2005,515,9.76
2578,32nd,2007,415,4.97
2579,Final,1993,185,1.75
2580,Final,2004,407,10.25
2581,32nd,1996,344,10.03
2582,SemiFinal,2007,652,1.37
2583,SemiFinal,1993,1625,1.99
2584,16th,1989,1027,7.43
2585,Final,2000,740,10.74
2586,SemiFinal,2003,951,9.42
2587,quarter_final,1987,571,10.86
2588,SemiFinal,1994,271,9.73
2589,Final,2004,1026,5.58
2590,16th,1993,131,9.45
2591,quarter_final,1986,1542,8.72
2592,16th,2014,1669,5.13
2593,Final,1997,908,1.68
2594,SemiFinal,2000,1317,6.52
2595,SemiFinal,1993,401,3.35
2596,32nd,2004,1840,7.05
2597,32nd,2012,281,6.2
2598,Final,1987,1760,1.83
2599,Final,2015,1680,6.08
2600,quarter_final,1989,1244,4.33
2601,32nd,2004,1202,8.4
2602,quarter_final,2009,478,1.49
2603,quarter_final,2004,854,3.09
2604,16th,2000,1310,8.95
2605,32nd,1990,344,1.67
2606,SemiFinal,1992,375,3.36
2607,Final,1992,1286,10.73
2608,16th,2002,1503,7.62
2609,SemiFinal,2009,435,8.45
2610,SemiFinal,2012,1810,1.54
2611,16th,2001,453,2.78
2612,Final,1997,338,3.55
2613,32nd,1999,1204,9.21
2614,SemiFinal,2006,875,1.72
2615,32nd,2012,1859,9.54
2616,Final,1999,1954,9.21
2617,32nd,1991,1769,7.96
2618,16th,1997,455,8.21
2619,32nd,1999,1926,6.61
2620,16th,2008,1191,8.3
2621,Final,2008,101,8.56
2622,Final,2000,858,8.72
2623,Final,2012,360,6.32
2624,Final,2008,738,2.14
2625,32nd,1992,134,3.7
2626,Final,2010,1538,7.53
2627,32nd,2010,107,8.66
2628,SemiFinal,2009,1293,7.2
2629,Final,2014,616,5.47
2630,SemiFinal,2009,1054,8.64
2631,quarter_final,1994,1358,7.83
2632,16th,2001,2001,8.06
2633,32nd,1995,1450,1.68
2634,quarter_final,1986,735,10.63
2635,SemiFinal,1996,289,6.49
2636,SemiFinal,2015,1870,6.36
2637,quarter_final,1995,108,9.23
2638,16th,2007,1062,8.73
2639,quarter_final,2014,2032,3.66
2640,Final,1995,578,7.38
2641,SemiFinal,1993,419,10.83
2642,quarter_final,2000,1022,1.49
2643,32nd,1996,129,5.8
2644,16th,1986,143,2.59
2645,quarter_final,2008,633,1.74
2646,16th,1988,1168,4.81
2647,Final,2003,161,1.22
2648,Final,1999,980,7.37
2649,Final,2005,1527,5.79
2650,Final,2007,1546,1.84
2651,SemiFinal,2003,1715,4.36
2652,32nd,1990,1208,9.27
2653,Final,2011,202,5.77
2654,SemiFinal,2005,1701,8.77
2655,16th,1992,1686,9.53
2656,quarter_final,1987,1155,3.58
2657,quarter_final,2003,1815,3.27
2658,32nd,1998,1525,6.49
2659,16th,2001,663,5.02
2660,16th,2010,1070,5.83
2661,32nd,2012,833,10.01
2662,16th,1993,925,3.4
2663,quarter_final,2005,1488,10.23
2664,16th,2014,1001,5.83
2665,16th,2007,1383,5.61
2666,16th,1986,358,3.86
2667,32nd,2008,944,5.68
2668,32nd,1988,136,2.85
2669,Final,1987,1832,7.57
2670,quarter_final,2007,1471,1.18
2671,Final,2006,1066,9.82
2672,16th,1996,1161,5.34
2673,16th,2012,1206,8.0
2674,32nd,2007,1015,4.18
2675,16th,1996,895,3.32
2676,16th,2013,740,9.69
2677,Final,2001,1424,8.3
2678,Final,2006,98,7.79
2679,SemiFinal,1989,1750,2.33
